MAE,MSE,RMSE,MAPE,R2_Score
0.9580815642043773,1.873321717331827,1.3686934343861765,5.452816951213259,0.9676979898730335
1.4099489489366919,3.8810486884532507,1.9700377378246465,8.089448101093618,0.9331350620101609
1.7403070422197218,5.785924714113839,2.4053949185349666,10.040943943055744,0.9003938386474402
1.9493908490882454,7.318546708294913,2.7052812623265097,12.025666145206376,0.8788306968791858
