MAE,MSE,RMSE,MAPE,R2_Score
0.9576950320202335,1.8722197313482098,1.3682908065715453,5.45211867991949,0.9677472563693453
1.4098438747564381,3.8802190853972904,1.9698271714537015,8.090480627495642,0.9331771536428488
1.4123218472587602,3.8949848923645116,1.9735716081167443,8.118326018927371,0.9329228656172002
1.9776530778400911,7.49318086405759,2.737367506210591,11.479153703304663,0.8710381634168423
